小区名（链家）,district,小区均价,详情链接,小区名（百度）,具体地址,lng,lat,uid（百度）
绿地诺亚方舟,房山,18632,https://bj.lianjia.com/xiaoqu/1111063601085/,绿地诺亚方舟,北京市房山区卓秀北街10号,116.17574451566095,39.72833928828938,85bd4573fb234be8b5f42f76
府东里社区,房山,18717,https://bj.lianjia.com/xiaoqu/1111055901602/,城关街道府东里社区居委会,北京市房山区城关街道兴东大街157号,116.00644124583474,39.703637823697065,3fe2d2f02da70fe1c336443b
檀营国际生态城北区,密云,18718,https://bj.lianjia.com/xiaoqu/1117179064437633/,檀营国际生态城北区,北京市密云区檀营北街1号,116.86877909923376,40.39115383589662,6b36e1fc5075d34fb34c49be
清城国际中心,大兴,18741,https://bj.lianjia.com/xiaoqu/1110343450946632/,清城国际中心-C座,北京市大兴区兴华大街19号院4号,116.3250735749307,39.73329951931863,a555cd6112815ad02ce67b1e
营房小区,房山,18772,https://bj.lianjia.com/xiaoqu/1111055310364/,营房小区,城关南路2号院永兴达社区居委会,115.97649686289598,39.70307361485901,083a55fa3fd61379246e98c4
云江苑,密云,18795,https://bj.lianjia.com/xiaoqu/1120030496453483/,云江苑,北京市密云区新西路69号,116.82800251827342,40.37732919096263,be1ea5ef6d0472bf15948e9a
房山大石河3号,房山,18797,https://bj.lianjia.com/xiaoqu/1120020724116933/,大石河3号左桥,北京市房山区,116.0241455981507,39.70589032012053,bf29b702aa119e9909b93afb
建兰馨居,平谷,18823,https://bj.lianjia.com/xiaoqu/1120030574185642/,建兰馨居,北京市平谷区建设街18号,117.11401308511077,40.13415208680632,750368359a7338af5e0d02cc
麓秀,密云,18824,https://bj.lianjia.com/xiaoqu/11000000007817/,麓秀佳园,北京市密云区溪翁庄密云水库南线185号,116.84326337002496,40.4744281190257,750ec165660e5a2b4d3a5995
迎风六里一区,房山,18834,https://bj.lianjia.com/xiaoqu/1111054831027/,迎风六里-1区,迎风六里一区,115.95673530836964,39.722826322908205,a18217bfaaa35feba8059d88
檀府家园,密云,18898,https://bj.lianjia.com/xiaoqu/1120030473384659/,檀府家园,北京市密云区檀府家园(旧密古路北90米),116.86538977226971,40.38492964447264,3a2febb1422245e200ec0174
北坛胡同,房山,18900,https://bj.lianjia.com/xiaoqu/11000000009724/,北坛胡同-1号楼,北京市房山区房山北大街万宁小区教育后勤服务中心,115.97731226001231,39.70740714053965,4024d3757f0c3a8e364aaecc
檀营国际生态城南区,密云,18912,https://bj.lianjia.com/xiaoqu/1117179266789067/,北京市密云区檀营国际生态城(南区),北京市密云区檀营北街2号,116.86896868049455,40.3898291722283,a2f5d274c13d64efb42655ee
阳光假日别墅,延庆,18930,https://bj.lianjia.com/xiaoqu/11000000000501/,阳光假日别墅,北京市延庆区八达岭镇阳光路8号,115.93783665002518,40.358146432310946,7bd0b8e410ae41d6e0110356
矩阵四期,昌平,19014,https://bj.lianjia.com/xiaoqu/1111041203849/,矩阵-四期,北京市昌平区科星西路天龙苑(北京京都儿童医院北),116.34970844509057,40.080029854247556,09fbaa08845689c2ee74f88c
煤炭公司家属院,房山,19015,https://bj.lianjia.com/xiaoqu/1111055026187/,煤炭公司家属楼,北京市顺义区府前西街,116.63832392356065,40.12843004467006,d67360f65e276018f5e73bbd
福城国际公寓,密云,19046,https://bj.lianjia.com/xiaoqu/1120030474431986/,福城国际公寓,北京市密云区南河路4号院,116.84139000621377,40.36696954025599,00f1c7fb46065e62c056ac21
站北路,房山,19151,https://bj.lianjia.com/xiaoqu/1111055719316/,房山站北路与燕房路交叉口,北京市房山区,115.98180851629589,39.70743465959812,8c21bc533b3f9741f7eafc94
云居服装厂家属楼,房山,19151,https://bj.lianjia.com/xiaoqu/1120038881824706/,水泥厂家属楼,北京市房山区青龙湖镇坨里村坨里大街北,116.02250672860143,39.77499607507739,fbb6915511943880a11de9e8
杏花东里社区,房山,19156,https://bj.lianjia.com/xiaoqu/1111045970402/,杏花东里社区,北京市房山区迎风街道,115.95598034093771,39.71992746542911,d991e116b18908551f3894c4
兴房大街,房山,19168,https://bj.lianjia.com/xiaoqu/1111055772339/,兴房大街,北京市房山区,115.98369006331451,39.695178862845545,65540782b6f2d35bac31e539
田家园小区,房山,19171,https://bj.lianjia.com/xiaoqu/1111027379890/,田家园小区,"北京市房山区窦店镇田家园小区(窦店镇镇政府北,大窦路西侧)",116.06034255464361,39.65629740670528,78bd50f76ea0192731870afa
密西花园三期,密云,19177,https://bj.lianjia.com/xiaoqu/1111047233593/,密西花园小区-三期,北京市密云区新北路26号密西花园,116.83484291886026,40.38266835665949,96d5d54aa417fcc8882fb570
硅谷SOHO,昌平,19198,https://bj.lianjia.com/xiaoqu/1111100007848/,硅谷SOHO,北京市昌平区中兴路21号院,116.22718556046496,40.19487820166529,29d0790aac5315e017b54b98
首开熙悦双子座,房山,19218,https://bj.lianjia.com/xiaoqu/1111060724580/,首开熙悦双子座,北京市房山区长政南街2号院3号楼,116.20827165733735,39.76192766281452,a341389e9ea9348ed7851f08
仓房小区,房山,19222,https://bj.lianjia.com/xiaoqu/1111055679303/,仓房小区,北大寺街与城皇庙街交叉口东南200米,115.97940128907223,39.7028708552718,8fa14fc3e1c6cb6ef7eafcc4
首城汇景墅（金河街112号院）,平谷,19247,https://bj.lianjia.com/xiaoqu/1120055683966779/,汇景湾小区112号院,北京市平谷区金河街首城汇景湾-北区南侧约70米,116.99668523866481,40.058158990604,b72b49832d9c274126d2bb4b
奥林公寓,密云,19259,https://bj.lianjia.com/xiaoqu/1120030494439503/,奥林公寓,北京市密云区新西路99号,116.82770408339404,40.369108185565004,35debf290508de44a7da399a
首开中晟广场,顺义,19267,https://bj.lianjia.com/xiaoqu/118212596666018/,首开中晟广场,北京市顺义区西马坡北街3号院,116.63689968712896,40.16478252956719,a71d8c4a05dc6362e8e58225
兴安北里,大兴,19311,https://bj.lianjia.com/xiaoqu/1111027380551/,兴安北里-6号楼,北京市大兴区青礼路龙兴家园,116.49022162695198,39.623282710006826,0440a913e924a55d5bf6be21
腾龙家园一区,房山,19313,https://bj.lianjia.com/xiaoqu/1111027379905/,腾龙家园-一区,北京市房山区窦店镇下坡店村,116.05860596714611,39.68534480510487,7aa81cf1cf0ede3db04c492d
南沿里社区,房山,19316,https://bj.lianjia.com/xiaoqu/1111055763979/,南沿里社区,北京市房山区兴房大街14号,115.98554335157358,39.69418748224353,2c0bd6c5f5394bd743ab9a34
密西花园二期,密云,19342,https://bj.lianjia.com/xiaoqu/1111046347533/,密西花园二期,新北路26号,116.83641230286486,40.38455828102184,65dd9713dc538a4e41d63e21
东亚创展国际,顺义,19360,https://bj.lianjia.com/xiaoqu/1111047377071/,东亚创展国际,北京市顺义区裕曦路7号,116.55028605128403,40.11744105413831,d85cf0f9ebed5c1c0c0e6b51
绿地启航国际南区,顺义,19403,https://bj.lianjia.com/xiaoqu/1111063661090/,绿地启航国际南区,北京市顺义区裕曦路绿地启航国际南侧约80米,116.55144680947974,40.11337201518742,4d2793c1f3cbba77e60738ef
金隅可乐,朝阳,19444,https://bj.lianjia.com/xiaoqu/1111027377522/,金隅可乐,北京市朝阳区双惠苑甲5金隅可乐,116.57095768318676,39.90266909680967,d6ee8724e89db49ea9f0cd90
旭辉E天地,房山,19470,https://bj.lianjia.com/xiaoqu/1111063110069/,旭辉E天地,北京市房山区S316(长虹东路),116.16390196305896,39.72091392928059,152132365c0215f8471a32f8
珠江四季悦城,通州,19508,https://bj.lianjia.com/xiaoqu/1111063166824/,珠江四季悦城,北京市通州区珠江四季悦城(融商四路西170米),116.57682420157286,39.75958905350331,e8f337130a8b4d65077ce867
宏塔社区,房山,19545,https://bj.lianjia.com/xiaoqu/1111054177042/,宏塔社区,北京市房山区,115.96848939112363,39.71410843917115,e96b4420779bb75982288ac4
海怡庄园东区,密云,19558,https://bj.lianjia.com/xiaoqu/1120030521754953/,海怡庄园-东区,北京市密云区西大桥路31-4号,116.80913569531086,40.364084816855446,7053d3e871a176cddf1e5254
K2十里春风,通州,19638,https://bj.lianjia.com/xiaoqu/1120024973426571/,K2十里春风,北京市通州区漷小路与恒业二街交汇处,116.7771901949179,39.59736712470005,11d405a9fd52086578f7968a
鹭峯国际,顺义,19656,https://bj.lianjia.com/xiaoqu/1111046913538/,鹭峰国际,北京市顺义区北大街北21,116.65693652556173,40.093810064682216,bb18ba52f3203dde0782c284
矿机社区,房山,19673,https://bj.lianjia.com/xiaoqu/1111055725441/,矿机社区,北京市房山区城关街道,115.9793726915448,39.68931971797965,fc987f32d19d6262373a71da
明峻嘉园,房山,19681,https://bj.lianjia.com/xiaoqu/118282615852425/,明峻嘉园,北京市房山区京南嘉园3期,116.06572655654118,39.64314860746716,50d3a030f6ade972c8213d70
首城汇景湾,平谷,19690,https://bj.lianjia.com/xiaoqu/1111063599263/,首城汇景湾,北京市平谷区梨羊路与金河北街交叉路口往西南约100米,116.99723199469544,40.059976516017095,7e6a8933806fef44d618b757
东亚尚品台湖,通州,19729,https://bj.lianjia.com/xiaoqu/1111063529042/,东亚·尚品台湖,北京市通州区胡家垡村甲8号院,116.61459157091586,39.83480139035119,19a72d0357db83bc3617dc5c
隆曦园B区,房山,19750,https://bj.lianjia.com/xiaoqu/1111052770454/,隆曦园-B区,隆曦园,116.13122832332559,39.748353930867985,c16534055f59e77aab175ad3
航城广场,顺义,19760,https://bj.lianjia.com/xiaoqu/1111047133494/,航城广场,北京市顺义区顺平路566号航港大厦南侧,116.60291583805883,40.11173034814801,e72719dd6149191d9d95debe
城关西大街,房山,19802,https://bj.lianjia.com/xiaoqu/1111100270203/,城关西大街,北京市房山区房山西大街天之骄子幼儿园(房山西大街)西北侧,115.97549463223861,39.70148315722034,314b8c9c8614fcab29201a7f
太平庄东里1号院,房山,19809,https://bj.lianjia.com/xiaoqu/1111052685402/,太平庄东里1号院,北京市房山区太平庄东里1号楼,116.11801025556136,39.732012352207896,987fdf4828c9b58442d63e8f
首城汇景墅（金河街108号院）,平谷,19810,https://bj.lianjia.com/xiaoqu/1120055683966780/,首城汇景湾别墅-西区,北京市平谷区梨羊路5号首城汇景湾西区(金河街南),117.00009183946426,40.0577934536896,adc05a3879ebdcbfb6f42f10
锋创科技园,亦庄开发区,19822,https://bj.lianjia.com/xiaoqu/1111045718596/,锋创科技园,北京市北京经济技术开发区科创十三街18号院,116.56239538609056,39.780655544141645,0a1bd7d77b8fad56c9fa5ff6
永乐园社区,房山,19836,https://bj.lianjia.com/xiaoqu/1111055058339/,永乐园社区,北京市房山区城关街道,115.98098529798942,39.69652079125355,07d391f03f4bba40882fb523
腾龙家园三区,房山,19848,https://bj.lianjia.com/xiaoqu/1111047396362/,房山区窦店腾龙家园-三区,北京市房山区窦店镇大窦路与阎周路交叉口西北向50米,116.0564182083613,39.6844532329411,c58db18874a499796ca3cc12
滤纸厂宿舍楼,昌平,19849,https://bj.lianjia.com/xiaoqu/1113311297990016/,滤纸厂宿舍楼,北京市昌平区兴寿镇秦城村南,116.3882029626213,40.23487512340228,4a0289ff93597ccf7adbd2ae
金隅创客,通州,19862,https://bj.lianjia.com/xiaoqu/1120030727349521/,金隅创客,北京市通州区砖厂北里154号,116.68492825090411,39.87390867914192,60b71ae655e3b0182fb96d7f
农林路社区,房山,19870,https://bj.lianjia.com/xiaoqu/1111055753228/,农林路社区,北京市房山区城关街道,115.98169883042708,39.68978218437401,d68e0b6b9eb4d28ce812e4bb
矿机北路,房山,19880,https://bj.lianjia.com/xiaoqu/1111055850708/,矿机北路,北京市房山区,115.98983081541795,39.68729411070554,804abb0223e487e1d1ff232c
燕房路小区,房山,19914,https://bj.lianjia.com/xiaoqu/1111027381633/,燕房路小区,北京市房山区房山站路与燕房路交叉口北150米,115.98340745860513,39.706431370883934,2c0bd6c5c84c24aa43ab9ac4
首开熙悦广场,房山,19920,https://bj.lianjia.com/xiaoqu/1111063621157/,首开龙湖熙悦宸著售楼处,北京市大兴区欣荣北大街鸿坤理想城,116.33754249576992,39.78993873889217,6e7267866548cb3429201a66
浅山香邑,顺义,20043,https://bj.lianjia.com/xiaoqu/1111046310127/,浅山香邑,"林秀西路1号院二区,浅香北街16号院",116.93177268363097,40.14696152822067,336fcc18e4d44647c8213dc9
绿地启航国际北区,顺义,20082,https://bj.lianjia.com/xiaoqu/1120054142342182/,绿地启航国际北区,北京市顺义区裕曦路绿地启航国际,116.55053853288015,40.1152238111133,0fb09d43fcc85d1cad31e519
中奥广场首站,丰台,20101,https://bj.lianjia.com/xiaoqu/1111047972152/,中奥广场首站,北京市丰台区长辛店镇内长兴路12号,116.17975266817305,39.831916865818336,7f200cf23be76b7f940319f6
空港国际,顺义,20110,https://bj.lianjia.com/xiaoqu/1111100154742/,空港国际,北京市顺义区军营南街12号院,116.62547205095856,40.10350533848479,4b8f8d17d570d2ff774ff162
燕化星城北里,房山,20117,https://bj.lianjia.com/xiaoqu/1111053952871/,燕化星城北里,北京市房山区良乡卫星城西(京周与京石高速交汇处),116.05525446702799,39.714349590614304,f0b497231fe6fbd62b11d1e6
沁园春景,房山,20123,https://bj.lianjia.com/xiaoqu/1111027378948/,沁园春景社区,北京市房山区窦店镇,116.06296350836685,39.67063653358559,61f634f6626d1a786b49f3c7
首城汇景墅,平谷,20206,https://bj.lianjia.com/xiaoqu/1111748391791955/,首城汇景湾别墅-西区,北京市平谷区梨羊路5号首城汇景湾西区(金河街南),117.00009183946426,40.0577934536896,adc05a3879ebdcbfb6f42f10
城关南里社区,房山,20246,https://bj.lianjia.com/xiaoqu/1111055744633/,城关南里社区,北京市房山区城关街道,115.97999911999263,39.692424855610525,cc6eb4272e79147463685881
九洲兴达家园B区,房山,20246,https://bj.lianjia.com/xiaoqu/1111027377584/,九洲兴达家园-B区,北京市房山区房山南大街西侧,115.97726040854094,39.6905946527363,2527be1ea332adb34afc8dc4
漷县镇商业广场,通州,20249,https://bj.lianjia.com/xiaoqu/1111027375410/,漷县镇商业广场,漷县镇长陵营,116.79036933146726,39.77879915472087,c82014ad97e00801d72ce2ad
青龙湖公寓,房山,20264,https://bj.lianjia.com/xiaoqu/1113244858641700/,青龙湖公寓,北京市房山区南四位358-1号,116.06857356536642,39.7988474979867,96b672aac1cdb175ce04efc6
迎宾花园,平谷,20343,https://bj.lianjia.com/xiaoqu/1112673863135714/,迎宾花园,北京市平谷区迎宾环岛西南侧(邮编:101200),117.08689027377011,40.14281908226452,25ec69fc7c0e3b00c26c14ce
圣景苑,房山,20359,https://bj.lianjia.com/xiaoqu/1111027379377/,圣景苑,北京市房山区良乡圣景苑(太平庄西里西南70米),116.10962360293624,39.72951926016227,3423e414b021433ad52ce269
汇景嘉园,房山,20360,https://bj.lianjia.com/xiaoqu/1111046098770/,汇景嘉园,北京市房山区于瓦北路16号院,116.06035939638934,39.669603469258995,951ae7c13d1a70da9900505a
腾龙家园五区,房山,20365,https://bj.lianjia.com/xiaoqu/1111041150790/,腾龙家园-五区,腾龙家园五区,116.05827641330747,39.68734324822536,77338ae73dd73c6ca7c75608
管道局社区,房山,20401,https://bj.lianjia.com/xiaoqu/1111055023654/,管道局社区,北京市房山区城关街道,115.9781065078689,39.694496268356836,1dd4b8bb6b234c76f503b8e9
山水汇豪苑A区,房山,20406,https://bj.lianjia.com/xiaoqu/1111027379544/,山水汇豪苑A区(东门),北京市房山区窦店山水汇豪苑南区(窦店北路南),116.06614920713463,39.65017031991563,53ffa1efe8b34b4d6240a909
九洲兴达家园A区,房山,20407,https://bj.lianjia.com/xiaoqu/1111027377583/,九州兴达家园A区,北京市房山区兴房大街49号,115.97680670484056,39.68876464957734,5976b44bf699e73b95f08cad
首城汇景湾（金河北街6号院）,平谷,20416,https://bj.lianjia.com/xiaoqu/1120055563409912/,首城汇景湾,北京市平谷区梨羊路与金河北街交叉路口往西南约100米,116.99723199469544,40.059976516017095,7e6a8933806fef44d618b757
石泉砖厂A1区,门头沟,20418,https://bj.lianjia.com/xiaoqu/1111053030261/,石泉砖厂A5区,龙门新区A5小区,116.06961841313046,39.94122193947489,c5abf157b4f8aa708d7727f5
康居南区,密云,20434,https://bj.lianjia.com/xiaoqu/1120054322784779/,康居南区,北京市密云区新西路与西门外大街交叉口,116.83188028075442,40.377643756926986,bd5046e8b6d71241d62ce29a
明慧嘉园,房山,20448,https://bj.lianjia.com/xiaoqu/1111052647097/,明慧嘉园,北京市房山区太平庄西里,116.11146024054723,39.732528647154666,72aa25139714f647077ce8c7
珺悦国际,大兴,20512,https://bj.lianjia.com/xiaoqu/1111047068848/,珺悦国际,北京市大兴区天华大街9号院,116.30732405457587,39.685039941339795,bac4d1cba81678a5fc0eb0e0
北京经开芯中心,亦庄开发区,20551,https://bj.lianjia.com/xiaoqu/1111063725739/,北京经开·芯中心,北京市大兴区地盛北街1号,116.4923624327786,39.783487805240604,8d40dc177f3624a68a36ee2b
果园西路38号院,密云,20556,https://bj.lianjia.com/xiaoqu/1111046541726/,果园西路38号院,北京市密云区果园西路38号,116.82113680944705,40.36908069635771,72e57fd73ad3c3d2f8dc85de
园博派,丰台,20600,https://bj.lianjia.com/xiaoqu/1114984872209567/,园博派,北京市丰台区园博园南路18号,116.18141423035375,39.8590497294504,71093a77d77f53ae932ca310
